year,genres,count
2011,Dinosaurs,1
2011,Disability,1
2011,Discipleship,1
2011,Divorce,1
2011,Doctor Who,1
2011,Dogs,10
2011,Dragons,20
2011,Drama,57
2011,Dutch Literature,1
2011,Dystopia,72
2011,Economics,7
2011,Education,5
2011,Edwardian,1
2011,Egypt,2
2011,Elves,2
2011,Engineering,1
2011,English Literature,1
2011,Entrepreneurship,4
2011,Environment,1
2011,Epic,14
2011,Epic Fantasy,29
2011,Erotic Horror,1
2011,Erotic Romance,25
2011,Erotica,53
2011,Espionage,4
2011,Essays,11
2011,European History,2
2011,Evolution,2
2011,Fables,2
2011,Fae,18
2011,Fairies,10
2011,Fairy Tale Retellings,1
2011,Fairy Tales,7
2011,Faith,11
2011,Family,37
2011,Fan Fiction,2
2011,Fantasy,537
2011,Fantasy Romance,3
2011,Feminism,15
2011,Fiction,756
2011,Film,3
2011,Finance,6
2011,Folklore,1
2011,Food,2
2011,Foodie,2
2011,Football,3
2011,France,14
2011,French Literature,4
2011,French Revolution,1
2011,Futuristic,2
2011,Game Design,1
2011,Games,2
2011,Gaming,3
2011,Gay,11
2011,Gay For You,3
2011,Gender,3
2011,Gender Studies,1
2011,German Literature,18
2011,Germany,11
2011,Ghost Stories,2
2011,Ghosts,27
2011,Gods,2
2011,Google,1
2011,Gothic,8
2011,Graphic Novels,42
2011,Graphic Novels Comics,23
2011,Greece,2
2011,Greek Mythology,8
2011,Halloween,1
2011,Hard Science Fiction,1
2011,Harlequin,1
2011,Harlequin Desire,1
2011,Health,2
2011,High Fantasy,34
2011,High School,21
2011,Historical,149
2011,Historical Fantasy,1
2011,Historical Fiction,179
2011,Historical Mystery,2
2011,Historical Romance,41
2011,History,49
2011,History Of Science,2
2011,Hockey,1
2011,Holiday,2
2011,Holocaust,2
2011,Horror,86
2011,Horses,2
2011,How To,4
2011,Humor,75
2011,Hungarian Literature,1
2011,Hungary,1
2011,India,11
2011,Indian Literature,6
2011,Indonesian Literature,1
2011,Inspirational,23
2011,Interracial Romance,1
2011,Iran,2
2011,Ireland,4
2011,Irish Literature,1
2011,Islam,3
2011,Israel,1
2011,Italian Literature,3
2011,Italy,8
2011,Japan,11
2011,Japanese Literature,5
2011,Josei,3
2011,Journalism,3
2011,Judaism,1
2011,Juvenile,24
2011,Kenya,1
2011,Kids,7
2011,Komik,1
2011,LGBT,30
2011,Language,1
2011,Lds,1
2011,Leadership,13
2011,Lesbian,8
2011,Lesbian Fiction,4
2011,Lesbian Romance,4
2011,Light Novel,2
2011,Literary Criticism,1
2011,Literary Fiction,33
2011,Literature,35
2011,Logic,1
2011,Love,23
2011,Love Inspired,1
2011,Love Inspired Suspense,1
2011,Love Story,4
2011,M F Romance,10
2011,M M F,1
2011,M M M,1
2011,M M Romance,16
2011,Magic,178
2011,Magical Realism,12
2011,Management,5
2011,Manga,21
2011,Manga Romance,2
2011,Marriage,4
2011,Marvel,2
2011,Mathematics,2
2011,Media Tie In,5
2011,Medical,4
2011,Medicine,2
2011,Medieval,12
2011,Medieval History,3
2011,Medieval Romance,2
2011,Memoir,47
2011,Menage,4
2011,Mental Health,5
2011,Mental Illness,8
2011,Mermaids,5
2011,Metaphysics,1
2011,Middle Grade,59
2011,Military Fiction,23
2011,Military History,7
2011,Military Romance,2
2011,Military Science Fiction,2
2011,Modern,4
2011,Money,5
2011,Mormonism,1
2011,Murder Mystery,3
2011,Music,16
2011,Musicians,1
2011,Mystery,218
2011,Mystery Thriller,61
2011,Mysticism,1
2011,Mythology,34
2011,Native Americans,1
2011,Nature,4
2011,Naval History,1
2011,Near Future,1
2011,New Adult,46
2011,New Age,1
2011,New York,5
2011,Nigeria,1
2011,Nobel Prize,1
2011,Noir,4
2011,Nonfiction,143
2011,Nordic Noir,1
2011,Norman,1
2011,Novella,26
2011,Novels,83
2011,Number,1
2011,Occult,3
2011,Own,1
2011,Pakistan,1
2011,Paranormal,343
2011,Paranormal Mystery,3
2011,Paranormal Romance,203
2011,Paranormal Urban Fantasy,2
2011,Parenting,3
2011,Personal Development,14
2011,Personal Finance,2
2011,Philosophy,33
2011,Photography,3
2011,Physics,6
2011,Picture Books,6
2011,Pirates,4
2011,Plantagenet,1
2011,Plays,5
2011,Plus Size,1
2011,Poetry,10
2011,Poland,2
2011,Police,1
2011,Polish Literature,1
2011,Politics,16
2011,Pop Culture,7
2011,Popular Science,5
2011,Portugal,1
2011,Post Apocalyptic,45
2011,Prayer,1
2011,Presidents,2
2011,Productivity,6
2011,Programming,1
2011,Psychological Thriller,9
2011,Psychology,25
2011,Quantum Mechanics,3
2011,Queer,10
2011,Quilting,1
2011,Race,2
2011,Read For School,4
2011,Realistic Fiction,49
2011,Reference,12
2011,Regency,9
2011,Regency Romance,5
2011,Relationships,10
2011,Religion,29
2011,Research,1
2011,Retellings,8
2011,Reverse Harem,1
2011,Road Trip,1
2011,Roman,18
2011,Romance,547
2011,Romania,1
2011,Romanian Literature,2
2011,Romantic,5
2011,Romantic Suspense,24
2011,Russia,7
2011,Russian Literature,3
2011,Scandinavian Literature,4
2011,School,15
2011,Sci Fi Fantasy,1
2011,Science,19
2011,Science Fiction,143
2011,Science Fiction Fantasy,59
2011,Scotland,15
2011,Seinen,2
2011,Self Help,30
2011,Sexuality,1
2011,Shapeshifters,45
2011,Shojo,2
2011,Shonen,3
2011,Short Stories,54
2011,Shounen Ai,2
2011,Skepticism,1
2011,Slice Of Life,3
2011,Social,2
2011,Social Justice,3
2011,Social Science,2
2011,Society,1
2011,Sociology,4
2011,Southern,3
2011,Space,8
2011,Space Opera,9
2011,Spain,9
2011,Spanish Literature,16
2011,Speculative Fiction,13
2011,Spirituality,17
2011,Splatterpunk,1
2011,Sports,13
2011,Sports Romance,3
2011,Star Wars,3
2011,Steampunk,15
2011,Storytime,1
2011,Superheroes,7
2011,Supernatural,183
2011,Survival,12
2011,Suspense,82
2011,Sweden,2
2011,Swedish Literature,3
2011,Taoism,1
2011,Technical,1
2011,Technology,6
2011,Teen,68
2011,The United States Of America,4
2011,Theatre,3
2011,Theology,8
2011,Thriller,116
2011,Time Travel,33
2011,Time Travel Romance,3
2011,Transgender,1
2011,Travel,10
2011,Travelogue,1
2011,Trivia,2
2011,True Crime,11
2011,True Story,3
2011,Tudor Period,2
2011,Turkish,1
2011,Turkish Literature,1
2011,Tv,6
2011,Ukraine,2
2011,Ukrainian Literature,2
2011,Unfinished,11
2011,Urban,3
2011,Urban Fantasy,210
2011,Urban Studies,1
2011,Vampires,118
2011,Victorian,3
2011,Video Games,4
2011,War,32
2011,Weird Fiction,1
2011,Werewolves,33
2011,Western Romance,4
2011,Westerns,16
2011,Witchcraft,2
2011,Witches,38
2011,Wolves,5
2011,Womens,11
2011,Womens Fiction,16
2011,Womens Studies,2
2011,Wonder Woman,1
2011,World History,1
2011,World War I,1
2011,World War II,15
2011,Writing,6
2011,Yaoi,4
2011,Young Adult,392
2011,Young Adult Contemporary,9
2011,Young Adult Fantasy,25
2011,Young Adult Historical Fiction,2
2011,Young Adult Paranormal,9
2011,Young Adult Romance,11
2011,Young Readers,2
2011,Zambia,1
2011,Zimbabwe,1
2011,Zombies,22
2012,13th Century,1
2012,14th Century,1
2012,15th Century,1
2012,16th Century,3
2012,17th Century,1
2012,18th Century,2
2012,19th Century,1
2012,20th Century,12
2012,21st Century,8
2012,40k,3
2012,Abuse,30
2012,Action,42
2012,Adoption,2
2012,Adult,255
2012,Adult Fiction,75
2012,Adventure,136
2012,Africa,9
2012,African American,7
2012,African American Literature,1
2012,Agriculture,1
2012,Alchemy,1
2012,Algeria,1
2012,Algorithms,1
2012,Aliens,12
2012,Alternate History,5
2012,Amazon,51
2012,American,8
2012,American Civil War,2
2012,American History,5
2012,Amish,2
2012,Amish Fiction,2
2012,Anarchism,1
2012,Ancient,2
2012,Ancient History,1
2012,Angels,43
2012,Animal Fiction,1
2012,Animals,17
2012,Anime,2
2012,Anthologies,13
2012,Anthropology,2
2012,Apocalyptic,26
2012,Art,10
2012,Art Design,1
2012,Art History,1
2012,Artificial Intelligence,1
2012,Asia,13
2012,Asian Literature,3
2012,Astronomy,3
2012,Atheism,2
2012,Audiobook,178
2012,Australia,5
2012,Autobiography,19
2012,Aviation,2
2012,BDSM,32
2012,Baseball,2
2012,Basketball,1
2012,Batman,3
2012,Battle Of Gettysburg,1
2012,Beauty and The Beast,2
2012,Biblical Fiction,1
2012,Biography,54
2012,Biography Memoir,23
2012,Biology,1
2012,Boarding School,3
2012,Book Club,29
2012,Books About Books,6
2012,Boys Love,1
2012,Brain,2
2012,Brazil,2
2012,British Literature,28
2012,Buddhism,3
2012,Buisness,5
2012,Business,28
2012,Canada,8
2012,Canadian Literature,1
2012,Category Romance,2
2012,Catholic,3
2012,Cats,7
2012,Chapter Books,4
2012,Chick Lit,129
2012,Childrens,69
2012,China,4
2012,Christian,35
2012,Christian Fantasy,4
2012,Christian Fiction,26
2012,Christian Historical Fiction,2
2012,Christian Living,3
2012,Christian Non Fiction,2
2012,Christian Romance,4
2012,Christianity,9
2012,Christmas,2
2012,Church,2
2012,Cinderella,1
2012,Cities,1
2012,Civil War,3
2012,Classic Literature,1
2012,Classics,35
2012,Clean Romance,2
2012,Climate Change,1
2012,Climate Change Fiction,1
2012,Collections,2
2012,College,28
2012,Comedy,29
2012,Comic Book,18
2012,Comic Strips,1
2012,Comics,32
2012,Comics Manga,5
2012,Coming Of Age,20
2012,Comix,2
2012,Communication,1
2012,Computer Science,3
2012,Computers,1
2012,Conservation,1
2012,Contemporary,307
2012,Contemporary Romance,154
2012,Cookbooks,1
2012,Cooking,1
2012,Cozy Mystery,5
2012,Crime,63
2012,Culinary,1
2012,Cult Classics,1
2012,Cultural,16
2012,Cyberpunk,2
2012,Cycling,2
2012,Dark,24
2012,Dark Fantasy,8
2012,Dc Comics,6
2012,Death,7
2012,Demons,43
2012,Detective,8
2012,Diary,4
2012,Dinosaurs,1
2012,Disability,3
2012,Doctor Who,1
2012,Doctors,1
2012,Dogs,1
2012,Dragons,13
2012,Drama,54
2012,Dungeons and Dragons,1
2012,Dutch Literature,1
2012,Dying Earth,1
2012,Dystopia,80
2012,Ecology,2
2012,Economics,7
2012,Education,7
2012,Egypt,5
2012,Egyptian Literature,4
2012,English Literature,1
2012,Entrepreneurship,5
2012,Environment,4
2012,Epic,11
2012,Epic Fantasy,17
2012,Erotic Historical Romance,1
2012,Erotic Horror,1
2012,Erotic Romance,50
2012,Erotica,97
2012,Espionage,3
2012,Essays,9
2012,European Literature,1
2012,Evolution,1
2012,Fae,16
2012,Fairies,8
2012,Fairy Tale Retellings,6
2012,Fairy Tales,22
2012,Faith,7
2012,Family,45
2012,Fan Fiction,3
2012,Fandom,1
2012,Fantasy,497
2012,Fantasy Romance,3
2012,Fashion,2
2012,Feminism,6
2012,Fiction,718
2012,Film,2
2012,Finance,3
2012,Finnish Literature,3
2012,Firefighters,1
2012,Folklore,1
2012,Food,7
2012,Food and Drink,1
2012,Foodie,1
2012,Fostering,1
2012,France,18
2012,French Literature,6
2012,French Revolution,1
2012,Futurism,1
2012,Futuristic,9
2012,Games,1
2012,Gaming,1
2012,Gardening,1
2012,Gay,13
2012,Gay Fiction,1
2012,Gay For You,3
2012,Genderqueer,1
2012,German Literature,9
2012,Germany,3
2012,Ghana,1
2012,Ghost Stories,2
2012,Ghosts,18
2012,Gods,5
2012,Gothic,5
2012,Government,1
2012,Graphic Novels,34
2012,Graphic Novels Comics,20
2012,Graphic Novels Manga,1
2012,Greece,4
2012,Greek Mythology,9
2012,Guides,1
2012,Halloween,1
2012,Harlequin,3
2012,Harlequin Romance,1
2012,Health,2
2012,Heroic Fantasy,1
2012,High Fantasy,27
2012,High School,36
2012,Historical,132
2012,Historical Fantasy,1
2012,Historical Fiction,154
2012,Historical Mystery,2
2012,Historical Romance,36
2012,History,48
2012,Hockey,3
2012,Holiday,2
2012,Holocaust,5
2012,Horror,77
2012,Horses,3
2012,How To,2
2012,Humor,84
2012,Illness,1
2012,India,7
2012,Indian Literature,5
2012,Indonesian Literature,2
2012,Inspirational,23
2012,Internet,1
2012,Iran,1
2012,Ireland,5
2012,Irish Literature,2
2012,Islam,5
2012,Italian Literature,3
2012,Italy,4
2012,Japan,6
2012,Japanese Literature,5
2012,Jewish,2
2012,Jokes,1
2012,Josei,2
2012,Journalism,1
2012,Juvenile,24
2012,Kids,1
2012,LGBT,32
2012,Law,2
2012,Lds,2
2012,Lds Fiction,2
2012,Leadership,12
2012,Lebanon,1
2012,Legal Thriller,1
2012,Lie,1
2012,Light Novel,2
2012,Literary Criticism,2
2012,Literary Fiction,33
2012,Literature,50
2012,Love,32
2012,Love Story,2
2012,Low Fantasy,1
2012,M F M,1
2012,M F Romance,13
2012,M M Contemporary,1
2012,M M F,1
2012,M M Fantasy,6
2012,M M M,2
2012,M M Romance,20
2012,Magic,160
2012,Magical Realism,9
2012,Management,2
2012,Manga,12
2012,Manga Romance,2
2012,Marriage,5
2012,Marvel,3
2012,Mathematics,3
2012,Media Tie In,2
2012,Medical,1
2012,Medicine,1
2012,Medieval,11
2012,Medieval Romance,1
2012,Memoir,42
2012,Menage,6
2012,Mental Health,9
2012,Mental Illness,6
2012,Mermaids,6
2012,Metaphysics,5
2012,Middle Grade,53
2012,Military Fiction,17
2012,Military History,2
2012,Military Romance,1
2012,Military Science Fiction,1
2012,Modern,3
2012,Motorcycle,1
2012,Murder Mystery,4
2012,Music,29
2012,Musicians,7
2012,Mystery,182
2012,Mystery Thriller,53
2012,Mysticism,1
2012,Mythology,40
2012,Natural History,1
2012,Nature,6
2012,Neuroscience,2
2012,New Adult,115
2012,New Age,2
2012,New York,3
2012,Nigeria,1
2012,Nobel Prize,2
2012,Noir,3
2012,Nonfiction,125
2012,Nordic Noir,1
2012,Novella,29
2012,Novels,104
2012,Occult,1
2012,Pakistan,1
2012,Paranormal,307
2012,Paranormal Mystery,2
2012,Paranormal Romance,186
2012,Paranormal Urban Fantasy,1
2012,Parenting,4
2012,Personal Development,19
2012,Philosophy,35
2012,Photography,1
2012,Physics,3
2012,Picture Books,4
2012,Pirates,2
2012,Plants,1
2012,Plays,3
2012,Poetry,9
2012,Poetry Plays,1
2012,Political Science,2
2012,Politics,32
2012,Polyamory,1
2012,Popular Science,3
2012,Portuguese Literature,2
2012,Post Apocalyptic,48
2012,Prayer,1
2012,Presidents,1
2012,Princesses,1
2012,Productivity,8
2012,Programming,1
2012,Psychological Thriller,1
2012,Psychology,25
2012,Pulp,2
2012,Quantum Mechanics,1
2012,Queer,7
2012,Queer Studies,1
2012,Rabbits,1
2012,Race,2
2012,Racing,1
2012,Read For School,5
2012,Realistic Fiction,47
2012,Reference,7
2012,Regency,8
2012,Regency Romance,5
2012,Relationships,11
2012,Religion,33
2012,Retellings,20
2012,Reverse Harem,2
2012,Road Trip,1
2012,Robots,1
2012,Rock N Roll,1
2012,Roman,16
2012,Romance,580
2012,Romania,1
2012,Romanian Literature,1
2012,Romantic,2
2012,Romantic Suspense,24
2012,Russia,1
2012,Russian Literature,1
2012,Scandinavian Literature,4
2012,School,19
2012,Science,22
2012,Science Fiction,150
2012,Science Fiction Fantasy,45
2012,Science Fiction Romance,2
2012,Science Nature,1
2012,Scotland,9
2012,Self Help,30
2012,Sexuality,2
2012,Shapeshifters,29
2012,Short Stories,61
2012,Singularity,1
2012,Skepticism,1
2012,Slice Of Life,1
2012,Social,1
2012,Social Issues,1
2012,Social Justice,2
2012,Social Media,2
2012,Social Science,4
2012,Society,1
2012,Sociology,9
2012,Southern,3
2012,Space,10
2012,Space Opera,8
2012,Spain,3
2012,Spanish Literature,7
2012,Speculative Fiction,4
2012,Spirituality,20
2012,Sports,28
2012,Sports Romance,8
2012,Star Wars,2
2012,Steampunk,13
2012,Storytime,2
2012,Students,1
2012,Superheroes,12
2012,Supernatural,167
2012,Survival,16
2012,Suspense,73
2012,Sustainability,1
2012,Sweden,4
2012,Swedish Literature,6
2012,Sword and Sorcery,2
2012,Tanzania,1
2012,Teachers,1
2012,Teaching,1
2012,Technology,10
2012,Teen,60
2012,The United States Of America,4
2012,The World,1
2012,Theatre,3
2012,Theology,3
2012,Theory,2
2012,Thriller,94
2012,Time Travel,17
2012,Time Travel Romance,1
2012,Tragedy,2
2012,Travel,9
2012,True Crime,5
2012,True Story,3
2012,Tudor Period,1
2012,Turkish,1
2012,Turkish Literature,1
2012,Tv,1
2012,Unfinished,17
2012,Unicorns,2
2012,Urban,4
2012,Urban Fantasy,155
2012,Urban Planning,2
2012,Vampires,94
2012,Victorian,3
2012,Victorian Romance,1
2012,Video Games,1
2012,Virtual Reality,1
2012,War,37
2012,Weird Fiction,1
2012,Werewolves,29
2012,Western Historical Romance,1
2012,Western Romance,2
2012,Westerns,12
2012,Whodunit,1
2012,Wildlife,1
2012,Witches,40
2012,Wizards,2
2012,Wolves,5
2012,Womens,4
2012,Womens Fiction,15
2012,World History,1
2012,World War I,2
2012,World War II,15
2012,Writing,4
2012,Yaoi,1
2012,Young Adult,391
2012,Young Adult Contemporary,11
2012,Young Adult Fantasy,35
2012,Young Adult Paranormal,11
2012,Young Adult Romance,11
2012,Young Adult Science Fiction,2
2012,Yuri,1
2012,Zen,1
2012,Zombies,32
2013,17th Century,3
2013,18th Century,3
2013,19th Century,4
2013,20th Century,14
2013,21st Century,9
2013,Abuse,65
2013,Academic,1
2013,Action,46
2013,Activism,2
2013,Adoption,1
2013,Adult,267
2013,Adult Fiction,75
2013,Adventure,118
2013,Aeroplanes,1
2013,Africa,3
2013,African American,4
2013,Alcohol,1
2013,Algeria,1
2013,Algorithms,2
2013,Aliens,13
2013,Alternate History,1
2013,Amazon,77
2013,American,12
2013,American Civil War,2
2013,American History,2
2013,Amish,4
2013,Amish Fiction,3
2013,Ancient,1
2013,Angels,17
2013,Animal Fiction,1
2013,Animals,19
2013,Anime,2
2013,Anthologies,11
2013,Anthropology,2
2013,Anti Racist,1
2013,Apocalyptic,13
2013,Archaeology,1
2013,Art,15
2013,Art History,1
2013,Art and Photography,2
2013,Asia,9
2013,Asian Literature,1
2013,Astronomy,1
2013,Atheism,2
2013,Audiobook,178
2013,Australia,6
2013,Autobiography,24
2013,BDSM,40
2013,Banned Books,1
2013,Baseball,6
2013,Beauty and The Beast,1
2013,Belgian,1
2013,Belgium,1
2013,Biblical Fiction,1
2013,Biography,41
2013,Biography Memoir,23
2013,Biology,5
2013,Birds,2
2013,Bisexual,1
2013,Bizarro Fiction,1
2013,Boarding School,3
2013,Book Club,20
2013,Books About Books,6
2013,Brain,1
2013,Brazil,1
2013,British Literature,36
2013,Buddhism,1
2013,Buisness,4
2013,Business,20
2013,Canada,8
2013,Category Romance,3
2013,Catholic,1
2013,Cats,2
2013,Chapter Books,4
2013,Chick Lit,159
2013,Childrens,54
2013,Childrens Classics,1
2013,China,4
2013,Choose Your Own Adventure,1
2013,Christian,24
2013,Christian Fantasy,1
2013,Christian Fiction,19
2013,Christian Historical Fiction,2
2013,Christian Living,2
2013,Christian Non Fiction,2
2013,Christian Romance,7
2013,Christianity,4
2013,Christmas,8
2013,Cinderella,1
2013,Civil War,2
2013,Classic Literature,6
2013,Classics,42
2013,Clean Romance,4
2013,Collections,3
2013,College,69
2013,Comedy,21
2013,Comic Book,8
2013,Comics,23
2013,Comics Manga,4
2013,Coming Of Age,17
2013,Communication,1
2013,Computer Science,2
2013,Computers,2
2013,Contemporary,422
2013,Contemporary Romance,271
2013,Cookbooks,1
2013,Cooking,1
2013,Cozy Mystery,5
2013,Crime,66
2013,Criticism,1
2013,Cultural,7
2013,Cyberpunk,1
2013,Czech Literature,1
2013,Dark,42
2013,Dark Fantasy,3
2013,Death,4
2013,Demons,29
2013,Denmark,1
2013,Design,3
2013,Detective,12
2013,Diary,1
2013,Disability,8
2013,Divorce,1
2013,Doctor Who,1
2013,Dogs,5
2013,Dragons,10
2013,Drama,87
2013,Dungeons and Dragons,1
2013,Dutch Literature,2
2013,Dystopia,73
2013,Ecology,1
2013,Economics,7
2013,Education,5
2013,Edwardian,2
2013,English Literature,3
2013,Entrepreneurship,2
2013,Environment,3
2013,Epic,6
2013,Epic Fantasy,11
2013,Erotic Romance,74
2013,Erotica,138
2013,Esoterica,1
2013,Espionage,15
2013,Essays,3
2013,European History,2
2013,European Literature,2
